customerID,tenure,Contract,PaperlessBilling,PaymentMethod
3934-HXCFZ,23,Month-to-month,Yes,Electronic check
6578-KRMAW,32,Month-to-month,Yes,Credit card (automatic)
4860-IJUDE,13,Month-to-month,Yes,Credit card (automatic)
7666-WKRON,39,Two year,Yes,Electronic check
9688-YGXVR,44,Month-to-month,Yes,Credit card (automatic)
0423-UDIJQ,9,Month-to-month,No,Mailed check
1945-XISKS,67,Two year,No,Mailed check
4910-AQFFX,9,Month-to-month,Yes,Bank transfer (automatic)
2154-KVJFF,15,Month-to-month,Yes,Electronic check
5360-LJCNJ,71,Two year,Yes,Bank transfer (automatic)
2607-FBDFF,1,Month-to-month,No,Credit card (automatic)
9647-ERGBE,30,Month-to-month,Yes,Electronic check
3428-XZMAZ,1,Month-to-month,Yes,Electronic check
1100-DDVRV,17,Month-to-month,Yes,Mailed check
0378-TOVMS,3,Month-to-month,No,Electronic check
4355-HBJHH,67,Two year,Yes,Electronic check
6728-WYQBC,1,Month-to-month,No,Bank transfer (automatic)
9058-CBREO,1,Month-to-month,No,Mailed check
9029-FEGVJ,32,Month-to-month,No,Mailed check
7216-KAOID,41,One year,No,Bank transfer (automatic)
0318-QUUOB,1,Month-to-month,Yes,Electronic check
6145-NNPNO,1,Month-to-month,No,Bank transfer (automatic)
5520-FVEWJ,12,Month-to-month,Yes,Electronic check
5339-TJFEK,62,Month-to-month,Yes,Electronic check
5572-ZDXHY,22,Month-to-month,Yes,Mailed check
2074-GUHPQ,17,Month-to-month,Yes,Credit card (automatic)
4625-XMOYM,72,Two year,Yes,Bank transfer (automatic)
5827-MWCZK,56,Month-to-month,Yes,Credit card (automatic)
1385-TQOZW,9,Month-to-month,Yes,Credit card (automatic)
5914-XRFQB,72,Two year,Yes,Bank transfer (automatic)
4329-YPDDQ,20,Month-to-month,Yes,Bank transfer (automatic)
4804-NCPET,19,Two year,No,Mailed check
3750-CKVKH,2,Month-to-month,Yes,Electronic check
5944-UGLLK,53,One year,No,Credit card (automatic)
8063-GBATB,27,Month-to-month,Yes,Electronic check
7787-BNTZM,6,Month-to-month,No,Bank transfer (automatic)
2252-ISRNH,9,One year,Yes,Electronic check
9415-TPKRV,8,Month-to-month,No,Electronic check
5322-TEUJK,71,Two year,No,Bank transfer (automatic)
4547-KQRTM,10,Month-to-month,Yes,Bank transfer (automatic)
4877-EVATK,1,Month-to-month,No,Mailed check
1866-DIOQZ,71,One year,No,Bank transfer (automatic)
8375-KVTHK,68,One year,Yes,Electronic check
2697-NQBPF,34,Month-to-month,Yes,Electronic check
3709-OIJEA,26,One year,Yes,Electronic check
7639-SUPCW,22,Month-to-month,Yes,Credit card (automatic)
1386-ZIKUV,7,Month-to-month,Yes,Mailed check
0599-XNYDO,20,Month-to-month,Yes,Bank transfer (automatic)
6377-WHAOX,60,Month-to-month,Yes,Electronic check
6855-VLGOS,72,Two year,No,Electronic check
8999-XXGNS,72,One year,Yes,Credit card (automatic)
8746-OQQRW,4,Month-to-month,No,Mailed check
3181-MIZBN,16,Month-to-month,No,Electronic check
0471-ARVMX,62,One year,Yes,Electronic check
7766-CLTIC,10,Month-to-month,Yes,Mailed check
5650-YLIBA,31,Month-to-month,Yes,Electronic check
0825-CPPQH,71,Two year,No,Credit card (automatic)
9084-OAYKL,58,Two year,No,Mailed check
6122-LJADA,70,Two year,Yes,Credit card (automatic)
2400-XIWIO,71,Two year,No,Electronic check
7524-VRLPL,69,Two year,No,Credit card (automatic)
1069-XAIEM,1,Month-to-month,Yes,Electronic check
7569-NMZYQ,72,Two year,Yes,Bank transfer (automatic)
5201-USSQZ,26,Month-to-month,No,Credit card (automatic)
2105-PHWON,33,Month-to-month,Yes,Credit card (automatic)
1494-EJZDW,10,Two year,No,Mailed check
4884-TVUQF,57,Two year,No,Credit card (automatic)
8003-EWNDZ,10,Month-to-month,Yes,Electronic check
1897-RCFUM,39,One year,Yes,Mailed check
9256-JTBNZ,11,Month-to-month,No,Bank transfer (automatic)
4658-HCOHW,21,Month-to-month,Yes,Electronic check
2211-RMNHO,68,Two year,No,Bank transfer (automatic)
2432-TFSMK,18,One year,Yes,Credit card (automatic)
3440-JPSCL,6,Month-to-month,Yes,Mailed check
4929-ROART,18,Month-to-month,No,Mailed check
1834-ABKHQ,52,One year,Yes,Bank transfer (automatic)
1741-WTPON,56,Two year,No,Mailed check
3932-IJWDZ,45,Month-to-month,Yes,Bank transfer (automatic)
1240-HCBOH,67,Two year,Yes,Mailed check
3594-KADLU,3,Month-to-month,No,Mailed check
8065-BVEPF,65,Month-to-month,Yes,Bank transfer (automatic)
3796-ENZGF,63,Two year,No,Mailed check
1734-ZMNTZ,11,Two year,No,Mailed check
2853-CWQFQ,1,Month-to-month,Yes,Mailed check
0813-TAXXS,55,Two year,Yes,Bank transfer (automatic)
2519-TWKFS,25,One year,Yes,Mailed check
2889-FPWRM,72,One year,Yes,Bank transfer (automatic)
0626-QXNGV,72,Two year,Yes,Credit card (automatic)
6723-CEGQI,65,Two year,No,Mailed check
6987-XQSJT,54,Month-to-month,Yes,Electronic check
4732-RRJZC,7,Month-to-month,No,Mailed check
9499-XPZXM,72,Two year,No,Bank transfer (automatic)
4338-EYCER,21,Month-to-month,No,Bank transfer (automatic)
3007-FDPEA,2,Month-to-month,Yes,Bank transfer (automatic)
6350-XFYGW,4,Month-to-month,Yes,Electronic check
4290-BSXUX,3,Month-to-month,Yes,Bank transfer (automatic)
8513-OLYGY,72,Two year,No,Credit card (automatic)
0311-QYWSS,6,Month-to-month,Yes,Electronic check
8705-DWKTI,52,Month-to-month,Yes,Credit card (automatic)
8755-IWJHN,69,Month-to-month,Yes,Bank transfer (automatic)
0325-XBFAC,8,Month-to-month,Yes,Electronic check
4480-QQRHC,8,Month-to-month,Yes,Bank transfer (automatic)
0929-PECLO,63,Month-to-month,Yes,Bank transfer (automatic)
3680-CTHUH,60,One year,Yes,Credit card (automatic)
1202-KKGFU,12,Month-to-month,No,Bank transfer (automatic)
6112-KTHFQ,13,Month-to-month,Yes,Mailed check
1852-XEMDW,22,Month-to-month,No,Mailed check
2462-XIIJB,5,Month-to-month,Yes,Electronic check
4760-XOHVN,1,Month-to-month,No,Mailed check
1820-DJFPH,72,Two year,Yes,Bank transfer (automatic)
9426-SXNHE,2,Month-to-month,No,Bank transfer (automatic)
9068-FHQHD,40,Two year,No,Bank transfer (automatic)
1269-FOYWN,44,One year,No,Bank transfer (automatic)
9470-YFUYI,71,One year,Yes,Bank transfer (automatic)
7817-BOQPW,2,Month-to-month,Yes,Electronic check
7402-EYFXX,26,Month-to-month,Yes,Electronic check
1853-UDXBW,1,Month-to-month,Yes,Electronic check
9895-VFOXH,1,Month-to-month,No,Mailed check
5458-CQJTA,65,Two year,Yes,Bank transfer (automatic)
1230-QAJDW,3,Month-to-month,Yes,Mailed check
5701-ZIKJE,13,Month-to-month,Yes,Mailed check
5219-YIPTK,33,Month-to-month,Yes,Electronic check
5032-MIYKT,1,Month-to-month,Yes,Mailed check
7396-VJUZB,4,Month-to-month,No,Mailed check
9717-QEBGU,2,Month-to-month,Yes,Electronic check
5172-RKOCB,72,Two year,Yes,Credit card (automatic)
6509-TSGWN,37,Month-to-month,No,Mailed check
3540-RZJYU,15,Month-to-month,No,Electronic check
3178-CIFOT,23,One year,Yes,Credit card (automatic)
2091-MJTFX,30,Month-to-month,No,Credit card (automatic)
4530-NDRKU,42,One year,Yes,Electronic check
5985-TBABQ,32,One year,No,Mailed check
9800-ONTFE,22,Month-to-month,Yes,Bank transfer (automatic)
6743-HHQPF,42,Month-to-month,Yes,Credit card (automatic)
8455-HIRAQ,8,Month-to-month,No,Mailed check
6616-AALSR,65,Two year,Yes,Credit card (automatic)
0883-EIBTI,2,Month-to-month,No,Mailed check
9415-ZNBSX,70,Two year,Yes,Bank transfer (automatic)
4018-KJYUY,22,Month-to-month,No,Credit card (automatic)
0722-TROQR,4,Month-to-month,Yes,Electronic check
7571-YXDAD,2,Month-to-month,No,Credit card (automatic)
3884-UEBXB,67,Two year,No,Bank transfer (automatic)
8780-RSYYU,25,Month-to-month,Yes,Credit card (automatic)
5537-UXXVS,20,Month-to-month,No,Bank transfer (automatic)
1791-PQHBB,2,Month-to-month,Yes,Credit card (automatic)
8701-DGLVH,51,Two year,No,Mailed check
8741-LQOBK,46,Month-to-month,No,Bank transfer (automatic)
3393-FMZPV,25,Month-to-month,Yes,Electronic check
8082-GHXOP,13,Month-to-month,No,Mailed check
6402-ZFPPI,25,Month-to-month,Yes,Mailed check
0980-FEXWF,26,One year,No,Mailed check
7486-KSRVI,43,One year,Yes,Electronic check
3011-WQKSZ,19,Month-to-month,Yes,Electronic check
8443-WVPSS,10,Month-to-month,Yes,Electronic check
3006-XIMLN,2,Month-to-month,Yes,Bank transfer (automatic)
8218-FFJDS,72,Two year,Yes,Bank transfer (automatic)
1986-PHGZF,18,Month-to-month,Yes,Credit card (automatic)
9965-YOKZB,9,Month-to-month,Yes,Electronic check
0504-HHAPI,27,Month-to-month,No,Credit card (automatic)
9360-OMDZZ,24,Month-to-month,Yes,Electronic check
6305-YLBMM,69,One year,Yes,Bank transfer (automatic)
0345-XMMUG,46,Two year,Yes,Credit card (automatic)
8024-XNAFQ,72,Two year,Yes,Bank transfer (automatic)
3647-GMGDH,22,Month-to-month,Yes,Credit card (automatic)
2988-GBIVW,70,Month-to-month,Yes,Electronic check
2832-SCUCO,2,Month-to-month,No,Electronic check
7036-ZZKBD,31,Month-to-month,Yes,Credit card (automatic)
3791-LGQCY,56,Month-to-month,Yes,Bank transfer (automatic)
0265-PSUAE,16,Month-to-month,No,Bank transfer (automatic)
0463-TXOAK,52,Two year,No,Credit card (automatic)
0594-UFTUL,13,Month-to-month,Yes,Mailed check
9509-MPYOD,35,One year,No,Mailed check
9128-CPXKI,59,Two year,No,Electronic check
0129-KPTWJ,72,Month-to-month,Yes,Electronic check
8166-ZZTFS,66,Two year,Yes,Bank transfer (automatic)
5855-EIBDE,49,Two year,No,Credit card (automatic)
5365-LLFYV,2,Month-to-month,Yes,Mailed check
5956-YHHRX,21,Month-to-month,Yes,Electronic check
6008-NAIXK,54,One year,Yes,Electronic check
2956-GGUCQ,24,Month-to-month,Yes,Electronic check
1928-BXYIV,1,Month-to-month,No,Electronic check
5760-FXFVO,6,Month-to-month,Yes,Electronic check
6595-COKXZ,1,Month-to-month,Yes,Mailed check
0961-ZWLVI,49,One year,Yes,Credit card (automatic)
5181-OABFK,56,Two year,Yes,Credit card (automatic)
4007-NHVHI,56,Month-to-month,Yes,Electronic check
7816-VGHTO,6,Two year,No,Mailed check
5871-DGTXZ,32,One year,No,Mailed check
7550-WIQVA,50,One year,Yes,Electronic check
7544-ZVIKX,58,One year,Yes,Bank transfer (automatic)
0016-QLJIS,65,Two year,Yes,Mailed check
7508-DQAKK,64,Two year,Yes,Credit card (automatic)
5176-OLSKT,66,Two year,No,Bank transfer (automatic)
9356-AXGMP,38,One year,Yes,Electronic check
3556-BVQGL,20,One year,Yes,Mailed check
0362-ZBZWJ,36,Month-to-month,Yes,Electronic check
8979-CAMGB,64,One year,No,Electronic check
4211-MMAZN,1,Month-to-month,No,Mailed check
7581-EBBOU,60,One year,Yes,Credit card (automatic)
4274-OWWYO,1,Month-to-month,Yes,Electronic check
5073-RZGBK,50,One year,Yes,Bank transfer (automatic)
1541-ETJZO,1,Month-to-month,No,Mailed check
2192-CKRLV,72,Two year,Yes,Electronic check
3154-HMWUU,60,Two year,Yes,Bank transfer (automatic)
6119-SPUDB,46,Two year,No,Mailed check
6522-OIQSX,69,Two year,Yes,Credit card (automatic)
7813-ZGGAW,31,Month-to-month,Yes,Bank transfer (automatic)
8748-HFWBO,19,One year,No,Mailed check
1052-QJIBV,71,Two year,No,Credit card (automatic)
1319-YLZJG,12,Month-to-month,Yes,Electronic check
4106-HADHQ,39,One year,No,Credit card (automatic)
0723-FDLAY,44,One year,Yes,Bank transfer (automatic)
3050-RLLXC,56,Two year,No,Credit card (automatic)
9298-WGMRW,72,Two year,Yes,Bank transfer (automatic)
2369-UAPKZ,5,Month-to-month,No,Mailed check
3088-LHEFH,11,Month-to-month,Yes,Bank transfer (automatic)
2778-OCLGR,24,Month-to-month,No,Bank transfer (automatic)
6583-KQJLK,15,Month-to-month,Yes,Electronic check
8544-JNBOX,72,Two year,Yes,Mailed check
6681-ZSEXG,56,Two year,No,Credit card (automatic)
6139-ZZRBQ,64,Two year,Yes,Bank transfer (automatic)
6116-RFVHN,34,Month-to-month,Yes,Electronic check
0637-KVDLV,2,Month-to-month,Yes,Electronic check
8884-FEEWR,35,One year,No,Bank transfer (automatic)
3125-RAHBV,22,One year,No,Credit card (automatic)
6633-MPWBS,5,Month-to-month,Yes,Electronic check
0373-AIVNJ,9,One year,No,Mailed check
8785-EPNCG,11,Month-to-month,No,Credit card (automatic)
1682-VCOIO,23,One year,No,Mailed check
5729-KLZAR,4,Month-to-month,No,Electronic check
2072-ZVJJX,68,Two year,No,Bank transfer (automatic)
8849-AYPTR,33,Month-to-month,No,Electronic check
9518-IMLHK,31,Month-to-month,Yes,Bank transfer (automatic)
1582-RAFML,1,Month-to-month,No,Mailed check
3646-ITDGM,56,Two year,No,Bank transfer (automatic)
8740-CRYFY,1,Month-to-month,Yes,Electronic check
3569-VLDHH,66,One year,Yes,Electronic check
8224-KDLKN,72,Two year,No,Bank transfer (automatic)
7594-LZNWR,34,Month-to-month,No,Credit card (automatic)
4001-TSBTV,58,Month-to-month,Yes,Electronic check
2962-XPMCQ,2,Month-to-month,Yes,Electronic check
8727-XDPUD,37,Two year,No,Credit card (automatic)
1043-UXOVO,71,Two year,Yes,Credit card (automatic)
1064-FBXNK,1,One year,No,Credit card (automatic)
3996-ZNWYK,71,Two year,No,Credit card (automatic)
2878-DHMIN,35,One year,No,Electronic check
7762-ONLJY,6,One year,No,Mailed check
1678-FYZOW,3,Month-to-month,Yes,Electronic check
5795-BKOYE,69,One year,No,Bank transfer (automatic)
8627-EHGIP,44,One year,Yes,Mailed check
7402-PWYJJ,53,One year,Yes,Electronic check
5480-TBGPH,24,Month-to-month,Yes,Credit card (automatic)
0018-NYROU,5,Month-to-month,Yes,Electronic check
7501-VTYLJ,2,Month-to-month,No,Mailed check
7608-RGIRO,62,Two year,Yes,Mailed check
0480-BIXDE,19,Month-to-month,Yes,Electronic check
5895-QSXOD,9,Month-to-month,No,Mailed check
9814-AOUDH,53,Two year,No,Credit card (automatic)
6175-IRFIT,5,Month-to-month,No,Mailed check
8760-ZRHKE,71,One year,No,Electronic check
1622-HSHSF,1,Month-to-month,Yes,Mailed check
8854-CCVSQ,18,Month-to-month,Yes,Electronic check
6749-UTDVX,72,Two year,Yes,Electronic check
5542-DHSXL,4,Month-to-month,No,Mailed check
9102-OXKFY,59,Two year,No,Credit card (automatic)
0511-JTEOY,1,Month-to-month,No,Mailed check
5216-WASFJ,31,Month-to-month,Yes,Electronic check
7808-DVWEP,3,Month-to-month,No,Bank transfer (automatic)
7067-KSAZT,65,One year,Yes,Electronic check
2284-VFLKH,49,One year,Yes,Credit card (automatic)
0366-NQSHS,2,Month-to-month,No,Mailed check
6532-YLWSI,53,One year,No,Bank transfer (automatic)
3807-BPOMJ,55,One year,Yes,Electronic check
3892-NXAZG,72,Two year,Yes,Credit card (automatic)
4948-WBBKL,36,Month-to-month,Yes,Bank transfer (automatic)
4182-BGSIQ,10,Month-to-month,Yes,Bank transfer (automatic)
9300-AGZNL,1,Month-to-month,Yes,Electronic check
0988-AADSA,72,Two year,No,Bank transfer (automatic)
9972-NKTFD,28,Month-to-month,No,Bank transfer (automatic)
3717-LNXKW,38,Month-to-month,No,Bank transfer (automatic)
5734-EJKXG,61,One year,Yes,Electronic check
2207-RYYRL,52,Two year,No,Mailed check
6729-FZWSY,67,One year,Yes,Mailed check
9695-IDRZR,34,Two year,Yes,Credit card (automatic)
8144-DGHXP,54,Two year,No,Electronic check
7814-LEEVE,1,Month-to-month,Yes,Bank transfer (automatic)
1112-CUNAO,15,Month-to-month,No,Electronic check
5175-AOBHI,4,Month-to-month,Yes,Mailed check
5174-RNGBH,9,Month-to-month,No,Mailed check
8631-WUXGY,46,Month-to-month,Yes,Electronic check
7270-BDIOA,22,Month-to-month,Yes,Electronic check
9565-JSNFM,38,One year,Yes,Bank transfer (automatic)
5906-DVAPM,55,One year,Yes,Credit card (automatic)
6654-QGBZZ,1,Month-to-month,No,Mailed check
8348-JLBUG,64,One year,No,Credit card (automatic)
0607-DAAHE,53,Two year,No,Bank transfer (automatic)
5641-DMBFJ,58,Two year,Yes,Electronic check
9200-NLNPD,56,One year,Yes,Bank transfer (automatic)
2664-XJZNO,72,Two year,Yes,Credit card (automatic)
9732-KPKBW,1,Month-to-month,Yes,Electronic check
3339-EAQNV,72,One year,Yes,Credit card (automatic)
0921-OHLVP,22,Month-to-month,No,Electronic check
3389-YGYAI,8,Month-to-month,Yes,Electronic check
9560-ARGQJ,16,Month-to-month,Yes,Electronic check
8350-NYMVI,39,Month-to-month,No,Bank transfer (automatic)
1600-DILPE,12,Month-to-month,Yes,Bank transfer (automatic)
0536-ESJEP,54,Two year,Yes,Bank transfer (automatic)
4654-GGUII,18,One year,Yes,Mailed check
6478-HRRCZ,32,One year,No,Mailed check
8510-BBWMU,41,One year,Yes,Mailed check
6857-TKDJV,67,Two year,No,Bank transfer (automatic)
2360-RDGRO,65,Month-to-month,Yes,Electronic check
0584-BJQGZ,25,Month-to-month,Yes,Bank transfer (automatic)
5134-IKDAY,1,Month-to-month,Yes,Electronic check
1360-XFJMR,67,One year,Yes,Credit card (automatic)
3070-DVEYC,7,Month-to-month,No,Mailed check
5730-RIITO,43,Month-to-month,Yes,Credit card (automatic)
9058-MJLZC,24,Month-to-month,Yes,Electronic check
5707-ORNDZ,9,Month-to-month,No,Electronic check
0902-XKXPN,69,Two year,No,Bank transfer (automatic)
5177-RVZNU,37,One year,No,Bank transfer (automatic)
0056-EPFBG,20,Two year,Yes,Credit card (automatic)
8993-IZEUX,7,Month-to-month,No,Bank transfer (automatic)
8696-JKZNU,37,Month-to-month,Yes,Electronic check
5380-AFSSK,5,Month-to-month,Yes,Mailed check
8190-ZTQFB,41,One year,Yes,Electronic check
0931-MHTEM,54,One year,Yes,Credit card (automatic)
2055-PDADH,3,Month-to-month,Yes,Electronic check
7515-LODFU,69,Two year,No,Credit card (automatic)
0440-UEDAI,53,One year,Yes,Credit card (automatic)
1337-BOZWO,18,One year,No,Credit card (automatic)
0868-VJRDR,64,Two year,Yes,Credit card (automatic)
8714-EUHJO,31,Month-to-month,Yes,Electronic check
6344-SFJVH,20,Month-to-month,No,Credit card (automatic)
3950-VPYJB,57,One year,No,Mailed check
8041-TMEID,63,Two year,No,Credit card (automatic)
7321-ZNSLA,13,Two year,No,Mailed check
6941-KXRRV,48,One year,Yes,Bank transfer (automatic)
3721-CNEYS,2,Month-to-month,Yes,Electronic check
8727-JQFHV,57,Two year,No,Mailed check
9475-NNDGC,71,One year,Yes,Bank transfer (automatic)
1355-KUSBG,7,Month-to-month,No,Electronic check
3688-FTHLT,16,Month-to-month,Yes,Bank transfer (automatic)
0899-LIIBW,34,Month-to-month,No,Electronic check
2568-OIADY,37,Month-to-month,Yes,Electronic check
1384-RCUXW,16,Month-to-month,Yes,Mailed check
5825-XJOCM,48,One year,Yes,Bank transfer (automatic)
6848-YLDFR,58,One year,Yes,Credit card (automatic)
8125-QPFJD,72,Two year,Yes,Bank transfer (automatic)
2320-YKQBO,7,Month-to-month,No,Mailed check
1193-RTSLK,38,Month-to-month,Yes,Credit card (automatic)
2302-ANTDP,48,Month-to-month,No,Electronic check
5923-GXUOC,10,Month-to-month,Yes,Electronic check
4973-RLZVI,30,One year,No,Credit card (automatic)
7869-ZYDST,31,Month-to-month,Yes,Credit card (automatic)
4501-UYKBC,46,One year,Yes,Credit card (automatic)
1215-EXRMO,50,Two year,No,Mailed check
2305-MRGLV,28,Month-to-month,No,Bank transfer (automatic)
8404-VIOMB,66,Two year,Yes,Bank transfer (automatic)
5233-GEEAX,8,Month-to-month,Yes,Electronic check
2359-KLTEK,41,Month-to-month,Yes,Bank transfer (automatic)
5304-EFJLP,72,Two year,Yes,Bank transfer (automatic)
2673-ZALNP,7,One year,No,Mailed check
9184-GALIL,38,Month-to-month,No,Mailed check
4393-RYCRE,44,One year,Yes,Electronic check
9746-MDMBK,47,One year,Yes,Bank transfer (automatic)
3162-ZJZFU,53,Month-to-month,Yes,Electronic check
8404-GFGCZ,4,Month-to-month,No,Electronic check
8875-AKBYH,20,Month-to-month,Yes,Electronic check
4432-ADRLB,2,Month-to-month,No,Mailed check
0533-UCAAU,57,One year,Yes,Credit card (automatic)
1394-SUIUH,44,Month-to-month,Yes,Electronic check
3521-MNKLV,24,Month-to-month,Yes,Mailed check
2533-TIBIX,15,Month-to-month,Yes,Bank transfer (automatic)
8993-PHFWD,3,Month-to-month,No,Electronic check
1565-RHDJD,4,Month-to-month,No,Bank transfer (automatic)
7137-RYLPP,37,Month-to-month,Yes,Electronic check
3765-JXVKY,1,Month-to-month,Yes,Electronic check
5092-STPKP,24,Month-to-month,No,Credit card (automatic)
7330-WZLNC,5,Month-to-month,Yes,Electronic check
0114-PEGZZ,33,Month-to-month,No,Electronic check
3359-DSRKA,58,Two year,Yes,Mailed check
8639-NHQEI,72,Two year,Yes,Bank transfer (automatic)
7161-DFHUF,71,Two year,No,Mailed check
3957-LXOLK,28,Month-to-month,Yes,Electronic check
3720-DBRWL,51,Two year,Yes,Credit card (automatic)
6635-MYYYZ,30,One year,No,Bank transfer (automatic)
8565-WUXZU,72,Two year,Yes,Credit card (automatic)
5281-BUZGT,36,Month-to-month,Yes,Electronic check
4994-OBRSZ,14,Two year,No,Bank transfer (automatic)
0562-FGDCR,72,Two year,No,Mailed check
2436-QBZFP,22,Month-to-month,No,Electronic check
3420-YJLQT,2,Month-to-month,No,Electronic check
